2023-11-30 19:06:24,245 [INFO] model: convnext_tiny
logger_name: convnext_tiny--2023-11-30--epoch50--ver2.log
weights: convnext_tiny--2023-11-30--epoch50--ver2.ptconfig:
	batch_size: 32
	epochs: 50
	lr: 0.0001
	optimizer: adam
	use_labelsmooth_loss: False
2023-11-30 19:13:15,974 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.46301501989364624	
2023-11-30 19:13:16,175 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.4638842046260834	
2023-11-30 19:13:16,367 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.6723001003265381	
2023-11-30 19:13:16,557 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.25552165508270264	
2023-11-30 19:13:16,750 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.39456868171691895	
2023-11-30 19:13:16,943 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.48277580738067627	
2023-11-30 19:13:17,142 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.25896674394607544	
2023-11-30 19:13:17,342 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.44746679067611694	
2023-11-30 19:13:17,538 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.5242359638214111	
2023-11-30 19:13:17,737 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.25234848260879517	
2023-11-30 19:13:17,929 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.22715911269187927	
2023-11-30 19:13:18,122 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.29436641931533813	
2023-11-30 19:13:18,313 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.5654726028442383	
2023-11-30 19:13:18,503 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2837912142276764	
2023-11-30 19:13:18,692 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.39945727586746216	
2023-11-30 19:13:18,879 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.4174268841743469	
2023-11-30 19:13:19,072 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.48367196321487427	
2023-11-30 19:13:19,266 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.6778967976570129	
2023-11-30 19:13:19,461 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2144319862127304	
2023-11-30 19:13:19,659 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.5840570330619812	
2023-11-30 19:13:19,854 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.3886222839355469	
2023-11-30 19:13:20,052 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.7255904674530029	
2023-11-30 19:13:20,252 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.5843415260314941	
2023-11-30 19:13:20,449 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2694559395313263	
2023-11-30 19:13:20,638 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.29225239157676697	
2023-11-30 19:13:20,831 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.48413461446762085	
2023-11-30 19:13:21,024 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.40247786045074463	
2023-11-30 19:13:21,228 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.5696881413459778	
2023-11-30 19:13:21,427 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.547067403793335	
2023-11-30 19:13:21,623 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2555575966835022	
2023-11-30 19:13:21,814 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.4588300287723541	
2023-11-30 19:13:22,011 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2783065438270569	
2023-11-30 19:13:22,208 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.3060862421989441	
2023-11-30 19:13:22,405 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.11900029331445694	
2023-11-30 19:13:22,604 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.266976922750473	
2023-11-30 19:13:22,805 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.30087900161743164	
2023-11-30 19:13:23,003 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.3231041431427002	
2023-11-30 19:13:23,200 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2678559720516205	
2023-11-30 19:13:23,394 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.39866650104522705	
2023-11-30 19:13:23,587 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.31325414776802063	
2023-11-30 19:13:23,781 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.5145382881164551	
2023-11-30 19:13:23,979 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.4656470715999603	
2023-11-30 19:13:24,178 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.3416634798049927	
2023-11-30 19:13:24,375 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.36964160203933716	
2023-11-30 19:13:24,569 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.35128480195999146	
2023-11-30 19:13:24,766 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2739206552505493	
2023-11-30 19:13:24,965 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.3070835471153259	
2023-11-30 19:13:25,173 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.30461961030960083	
2023-11-30 19:13:25,374 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.45609042048454285	
2023-11-30 19:13:25,572 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2389933317899704	
2023-11-30 19:13:25,774 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.28632766008377075	
2023-11-30 19:13:25,971 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.5484325885772705	
2023-11-30 19:13:26,170 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.5834795236587524	
2023-11-30 19:13:26,368 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.745898425579071	
2023-11-30 19:13:26,560 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.721616268157959	
2023-11-30 19:13:26,753 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2032652348279953	
2023-11-30 19:13:26,946 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.4611964523792267	
2023-11-30 19:13:27,139 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.37959903478622437	
2023-11-30 19:13:27,329 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.5734933614730835	
2023-11-30 19:13:27,524 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.4034331440925598	
2023-11-30 19:13:27,717 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.3680768311023712	
2023-11-30 19:13:27,911 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.31873372197151184	
2023-11-30 19:13:28,113 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.33469659090042114	
2023-11-30 19:13:28,310 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.4636830687522888	
2023-11-30 19:13:28,505 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.13869565725326538	
2023-11-30 19:13:28,699 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.5367493033409119	
2023-11-30 19:13:28,889 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.11822406202554703	
2023-11-30 19:13:29,077 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.43834957480430603	
2023-11-30 19:13:29,270 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2591627240180969	
2023-11-30 19:13:29,472 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.33950746059417725	
2023-11-30 19:13:29,671 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2940095365047455	
2023-11-30 19:13:29,875 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.20488804578781128	
2023-11-30 19:13:30,069 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.3028671145439148	
2023-11-30 19:13:30,277 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2627047896385193	
2023-11-30 19:13:30,475 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.42234984040260315	
2023-11-30 19:13:30,671 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2876008152961731	
2023-11-30 19:13:30,875 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.4358879625797272	
2023-11-30 19:13:31,079 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.36495012044906616	
2023-11-30 19:13:31,281 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2553158104419708	
2023-11-30 19:13:31,477 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.1758572906255722	
2023-11-30 19:13:31,673 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.29854464530944824	
2023-11-30 19:13:31,863 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.471446692943573	
2023-11-30 19:13:32,058 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.2197331339120865	
2023-11-30 19:13:32,253 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.27666550874710083	
2023-11-30 19:13:32,448 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.42191287875175476	
2023-11-30 19:13:32,643 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.4648856222629547	
2023-11-30 19:13:32,819 [INFO] Train:Epoch: [8 / 50]	Training Loss: 0.6956692337989807	
2023-11-30 19:13:35,138 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8750,	Val Balanced Accuracy: 0.8167	Val Timm Acc: 87.5000
2023-11-30 19:13:35,162 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8438,	Val Balanced Accuracy: 0.6208	Val Timm Acc: 81.2500
2023-11-30 19:13:35,186 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8438,	Val Balanced Accuracy: 0.8350	Val Timm Acc: 84.3750
2023-11-30 19:13:35,209 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8359,	Val Balanced Accuracy: 0.7747	Val Timm Acc: 81.2500
2023-11-30 19:13:35,231 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8438,	Val Balanced Accuracy: 0.9139	Val Timm Acc: 87.5000
2023-11-30 19:13:35,253 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8281,	Val Balanced Accuracy: 0.7314	Val Timm Acc: 75.0000
2023-11-30 19:13:35,275 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8259,	Val Balanced Accuracy: 0.8667	Val Timm Acc: 81.2500
2023-11-30 19:13:35,297 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8320,	Val Balanced Accuracy: 0.7881	Val Timm Acc: 87.5000
2023-11-30 19:13:35,318 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8368,	Val Balanced Accuracy: 0.8727	Val Timm Acc: 87.5000
2023-11-30 19:13:35,339 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8406,	Val Balanced Accuracy: 0.7752	Val Timm Acc: 87.5000
2023-11-30 19:13:35,359 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8494,	Val Balanced Accuracy: 0.8667	Val Timm Acc: 93.7500
2023-11-30 19:13:35,380 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8594,	Val Balanced Accuracy: 0.9882	Val Timm Acc: 96.8750
2023-11-30 19:13:35,401 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8606,	Val Balanced Accuracy: 0.8247	Val Timm Acc: 87.5000
2023-11-30 19:13:35,421 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8638,	Val Balanced Accuracy: 0.8607	Val Timm Acc: 90.6250
2023-11-30 19:13:35,442 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8688,	Val Balanced Accuracy: 0.8667	Val Timm Acc: 93.7500
2023-11-30 19:13:35,463 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8633,	Val Balanced Accuracy: 0.7275	Val Timm Acc: 78.1250
2023-11-30 19:13:35,483 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8640,	Val Balanced Accuracy: 0.8700	Val Timm Acc: 87.5000
2023-11-30 19:13:35,504 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8663,	Val Balanced Accuracy: 0.9224	Val Timm Acc: 90.6250
2023-11-30 19:13:35,525 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8635,	Val Balanced Accuracy: 0.7196	Val Timm Acc: 81.2500
2023-11-30 19:13:35,545 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8562,	Val Balanced Accuracy: 0.6533	Val Timm Acc: 71.8750
2023-11-30 19:13:35,566 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8482,	Val Balanced Accuracy: 0.6152	Val Timm Acc: 68.7500
2023-11-30 19:13:35,586 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8466,	Val Balanced Accuracy: 0.7765	Val Timm Acc: 81.2500
2023-11-30 19:13:35,607 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8492,	Val Balanced Accuracy: 0.8750	Val Timm Acc: 90.6250
2023-11-30 19:13:35,627 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8477,	Val Balanced Accuracy: 0.7248	Val Timm Acc: 81.2500
2023-11-30 19:13:35,648 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8500,	Val Balanced Accuracy: 0.8950	Val Timm Acc: 90.6250
2023-11-30 19:13:35,669 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8486,	Val Balanced Accuracy: 0.8000	Val Timm Acc: 81.2500
2023-11-30 19:13:35,689 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8484,	Val Balanced Accuracy: 0.7800	Val Timm Acc: 84.3750
2023-11-30 19:13:35,710 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8471,	Val Balanced Accuracy: 0.7483	Val Timm Acc: 81.2500
2023-11-30 19:13:35,730 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8448,	Val Balanced Accuracy: 0.6700	Val Timm Acc: 78.1250
2023-11-30 19:13:35,751 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8448,	Val Balanced Accuracy: 0.7929	Val Timm Acc: 84.3750
2023-11-30 19:13:35,771 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8488,	Val Balanced Accuracy: 0.9833	Val Timm Acc: 96.8750
2023-11-30 19:13:35,792 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8506,	Val Balanced Accuracy: 0.9417	Val Timm Acc: 90.6250
2023-11-30 19:13:35,812 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8485,	Val Balanced Accuracy: 0.7743	Val Timm Acc: 78.1250
2023-11-30 19:13:35,833 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8474,	Val Balanced Accuracy: 0.7381	Val Timm Acc: 81.2500
2023-11-30 19:13:35,854 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8473,	Val Balanced Accuracy: 0.8750	Val Timm Acc: 84.3750
2023-11-30 19:13:35,875 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8481,	Val Balanced Accuracy: 0.8333	Val Timm Acc: 87.5000
2023-11-30 19:13:35,895 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8463,	Val Balanced Accuracy: 0.8310	Val Timm Acc: 78.1250
2023-11-30 19:13:35,916 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8446,	Val Balanced Accuracy: 0.7595	Val Timm Acc: 78.1250
2023-11-30 19:13:35,937 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8446,	Val Balanced Accuracy: 0.8417	Val Timm Acc: 84.3750
2023-11-30 19:13:35,958 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8453,	Val Balanced Accuracy: 0.8981	Val Timm Acc: 87.5000
2023-11-30 19:13:35,979 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8422,	Val Balanced Accuracy: 0.5514	Val Timm Acc: 71.8750
2023-11-30 19:13:35,999 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8423,	Val Balanced Accuracy: 0.7795	Val Timm Acc: 84.3750
2023-11-30 19:13:36,021 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8416,	Val Balanced Accuracy: 0.8311	Val Timm Acc: 81.2500
2023-11-30 19:13:36,042 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8423,	Val Balanced Accuracy: 0.8600	Val Timm Acc: 87.5000
2023-11-30 19:13:36,064 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8417,	Val Balanced Accuracy: 0.6850	Val Timm Acc: 81.2500
2023-11-30 19:13:36,084 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8444,	Val Balanced Accuracy: 0.9667	Val Timm Acc: 96.8750
2023-11-30 19:13:36,105 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8438,	Val Balanced Accuracy: 0.8206	Val Timm Acc: 81.2500
2023-11-30 19:13:36,125 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8438,	Val Balanced Accuracy: 0.7917	Val Timm Acc: 84.3750
2023-11-30 19:13:36,145 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8431,	Val Balanced Accuracy: 0.7708	Val Timm Acc: 81.2500
2023-11-30 19:13:36,166 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8419,	Val Balanced Accuracy: 0.8048	Val Timm Acc: 78.1250
2023-11-30 19:13:36,186 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8395,	Val Balanced Accuracy: 0.5475	Val Timm Acc: 71.8750
2023-11-30 19:13:36,196 [INFO] Val:Epoch: [8 / 50, 	Val Accuracy: 0.8398,	Val Balanced Accuracy: 0.7500	Val Timm Acc: 90.0000
2023-11-30 19:13:38,787 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.5014469623565674	
2023-11-30 19:13:39,002 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.1841743141412735	
2023-11-30 19:13:39,210 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3230093717575073	
2023-11-30 19:13:39,414 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.5264776349067688	
2023-11-30 19:13:39,613 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.17315170168876648	
2023-11-30 19:13:39,816 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3876558840274811	
2023-11-30 19:13:40,018 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.39155298471450806	
2023-11-30 19:13:40,231 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.0900789424777031	
2023-11-30 19:13:40,431 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.2756787836551666	
2023-11-30 19:13:40,632 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3576276898384094	
2023-11-30 19:13:40,829 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.4666082262992859	
2023-11-30 19:13:41,027 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.20413312315940857	
2023-11-30 19:13:41,230 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3349025249481201	
2023-11-30 19:13:41,432 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3142225444316864	
2023-11-30 19:13:41,632 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.21965382993221283	
2023-11-30 19:13:41,831 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.14197827875614166	
2023-11-30 19:13:42,038 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3047207295894623	
2023-11-30 19:13:42,232 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.23400439321994781	
2023-11-30 19:13:42,431 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.24157607555389404	
2023-11-30 19:13:42,630 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.40982308983802795	
2023-11-30 19:13:42,829 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.40524521470069885	
2023-11-30 19:13:43,031 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.2770104706287384	
2023-11-30 19:13:43,228 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.2529589533805847	
2023-11-30 19:13:43,430 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3322210907936096	
2023-11-30 19:13:43,625 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3748229146003723	
2023-11-30 19:13:43,823 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.4320470988750458	
2023-11-30 19:13:44,022 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3237341046333313	
2023-11-30 19:13:44,226 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.2589026093482971	
2023-11-30 19:13:44,432 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.18082042038440704	
2023-11-30 19:13:44,638 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3155125081539154	
2023-11-30 19:13:44,842 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.1748848855495453	
2023-11-30 19:13:45,040 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.5220389366149902	
2023-11-30 19:13:45,246 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.253155916929245	
2023-11-30 19:13:45,443 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.21115544438362122	
2023-11-30 19:13:45,641 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.14509674906730652	
2023-11-30 19:13:45,837 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.31657490134239197	
2023-11-30 19:13:46,036 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.30914410948753357	
2023-11-30 19:13:46,247 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.2781215310096741	
2023-11-30 19:13:46,447 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.2763832211494446	
2023-11-30 19:13:46,646 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.44878482818603516	
2023-11-30 19:13:46,847 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.22101332247257233	
2023-11-30 19:13:47,048 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.12362012267112732	
2023-11-30 19:13:47,250 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.1563899666070938	
2023-11-30 19:13:47,453 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.43687066435813904	
2023-11-30 19:13:47,662 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3603994846343994	
2023-11-30 19:13:47,861 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.2825530469417572	
2023-11-30 19:13:48,058 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.28563642501831055	
2023-11-30 19:13:48,254 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3262736201286316	
2023-11-30 19:13:48,451 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3454316258430481	
2023-11-30 19:13:48,651 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3242878317832947	
2023-11-30 19:13:48,849 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3414720296859741	
2023-11-30 19:13:49,054 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.377686083316803	
2023-11-30 19:13:49,329 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.15813682973384857	
2023-11-30 19:13:49,638 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.25452083349227905	
2023-11-30 19:13:49,938 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3555809259414673	
2023-11-30 19:13:50,196 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3511711359024048	
2023-11-30 19:13:50,396 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.22881756722927094	
2023-11-30 19:13:50,600 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.302922785282135	
2023-11-30 19:13:50,798 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.11347846686840057	
2023-11-30 19:13:50,995 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3956530690193176	
2023-11-30 19:13:51,192 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.17729051411151886	
2023-11-30 19:13:51,387 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.07689107209444046	
2023-11-30 19:13:51,581 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.21420356631278992	
2023-11-30 19:13:51,777 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.5301806330680847	
2023-11-30 19:13:51,973 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.19786585867404938	
2023-11-30 19:13:52,170 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.46782875061035156	
2023-11-30 19:13:52,368 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.32838425040245056	
2023-11-30 19:13:52,574 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3303970694541931	
2023-11-30 19:13:52,774 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.42953842878341675	
2023-11-30 19:13:52,977 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.38730746507644653	
2023-11-30 19:13:53,171 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.1380968540906906	
2023-11-30 19:13:53,366 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.23521952331066132	
2023-11-30 19:13:53,561 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.17251965403556824	
2023-11-30 19:13:53,760 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.33838605880737305	
2023-11-30 19:13:53,955 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.16067849099636078	
2023-11-30 19:13:54,154 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.1331760287284851	
2023-11-30 19:13:54,351 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.4762851297855377	
2023-11-30 19:13:54,550 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.2316846251487732	
2023-11-30 19:13:54,748 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.22849495708942413	
2023-11-30 19:13:54,942 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.1718103140592575	
2023-11-30 19:13:55,147 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3545268774032593	
2023-11-30 19:13:55,352 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.26691535115242004	
2023-11-30 19:13:55,551 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.5630272626876831	
2023-11-30 19:13:55,749 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.17752289772033691	
2023-11-30 19:13:55,938 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.2636144161224365	
2023-11-30 19:13:56,131 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.20326125621795654	
2023-11-30 19:13:56,326 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.3434908986091614	
2023-11-30 19:13:56,518 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.32025590538978577	
2023-11-30 19:13:56,707 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.18330053985118866	
2023-11-30 19:13:56,892 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.2742602527141571	
2023-11-30 19:13:57,082 [INFO] Train:Epoch: [9 / 50]	Training Loss: 0.18948742747306824	
